"date","year","month","yweekN","wday","wdayN","hl","tmp","ws","hr","sf","ppt","sun","hls","turnover"
"2017-01-02","2017","01",1,"Mo",1,,0.80583333333333,3.2804166666667,84.666666666667,0,3,188,"Christmas holidays",8275.69157
"2017-01-03","2017","01",1,"Di",2,,-2.0754166666667,1.7008333333333,85.125,0,0,390,"Christmas holidays",3915.02667
"2017-01-04","2017","01",1,"Mi",3,,-0.00375,10.35125,87,1,1.9,0,"Christmas holidays",2195.397
"2017-01-05","2017","01",1,"Do",4,,-2.39125,6.2020833333333,89.583333333333,1,1.4,275,"Christmas holidays",2272.40105
"2017-01-06","2017","01",1,"Fr",5,,-8,3.6716666666667,81.083333333333,0,0,522,"Christmas holidays",4914.95375
"2017-01-07","2017","01",1,"Sa",6,,-4.9075,1.9891666666667,72.375,0,0,55,"Christmas holidays",7549.33936
"2017-01-08","2017","01",1,"So",7,,-0.83541666666667,4.62875,93.75,1,4.8,0,,4602.86814
"2017-01-09","2017","01",2,"Mo",1,,-1.9916666666667,1.7804166666667,90,0,0,232,,3127.52671
"2017-01-10","2017","01",2,"Di",2,,-0.285,5.1195833333333,92.666666666667,1,7.5,0,,1104.81482
"2017-01-11","2017","01",2,"Mi",3,,-0.45208333333333,10.740416666667,88.75,0,1.6,217,,1994.81483
"2017-01-12","2017","01",2,"Do",4,,4.4708333333333,8.5283333333333,86.666666666667,0,1.7,14,,3683.02251
"2017-01-13","2017","01",2,"Fr",5,,1.0133333333333,12.12125,79.958333333333,1,2.9,225,,3227.9341
"2017-01-14","2017","01",2,"Sa",6,,-1.2720833333333,12.3525,90.666666666667,1,7.9,0,,9272.16386
"2017-01-15","2017","01",2,"So",7,,-1.9829166666667,5.8870833333333,88.958333333333,1,3.3,0,,6490.93794
"2017-01-16","2017","01",3,"Mo",1,,-3.2641666666667,4.0166666666667,81.041666666667,1,1.3,61,,2235.06771
"2017-01-17","2017","01",3,"Di",2,,-3.7683333333333,10.722083333333,81.625,0,0.1,258,,1875.59576
"2017-01-18","2017","01",3,"Mi",3,,-3.9408333333333,12.32,77.875,0,0,437,,1292.5
"2017-01-19","2017","01",3,"Do",4,,-3.8729166666667,6.56625,84.208333333333,0,0,280,,2969.47657
"2017-01-20","2017","01",3,"Fr",5,,-1.9275,2.3679166666667,78.541666666667,0,0,372,,5142.07727
"2017-01-21","2017","01",3,"Sa",6,,-0.27458333333333,1.0758333333333,75.291666666667,0,0,549,,6080.02655
"2017-01-22","2017","01",3,"So",7,,0.08625,0.48208333333333,80.416666666667,0,0,537,,7273.26727
"2017-01-23","2017","01",4,"Mo",1,,-1.43375,1.355,86.708333333333,0,0,518,,2416.75929
"2017-01-24","2017","01",4,"Di",2,,-2.92625,2.44,85,1,0,258,,2926.29005
"2017-01-25","2017","01",4,"Mi",3,,-3.4229166666667,3.8854166666667,84.25,0,0,279,,2818.56956
"2017-01-26","2017","01",4,"Do",4,,-1.02625,1.5683333333333,77.75,0,0,527,,2195.33739
"2017-01-27","2017","01",4,"Fr",5,,2.7325,1.1791666666667,73.583333333333,0,0,289,,5222.34146
"2017-01-28","2017","01",4,"Sa",6,,5.205,0.95125,76.625,0,0,393,"Sport holiday",8835.4964
"2017-01-29","2017","01",4,"So",7,,4.13,2.1829166666667,72,0,0,260,"Sport holiday",10206.08009
"2017-01-30","2017","01",5,"Mo",1,,5.2029166666667,4.2829166666667,75.208333333333,0,4.8,50,"Sport holiday",2806.6337
"2017-01-31","2017","01",5,"Di",2,,7.00625,6.3466666666667,93.083333333333,0,15.6,0,"Sport holiday",2738.45257
"2017-02-01","2017","02",5,"Mi",3,,9.20625,3.52875,86.583333333333,0,1.5,314,"Sport holiday",3821.41527
"2017-02-02","2017","02",5,"Do",4,,7.63,1.685,76.041666666667,0,0,442,"Sport holiday",3803.64807
"2017-02-03","2017","02",5,"Fr",5,,6.36625,3.5875,81.958333333333,0,4.5,352,"Sport holiday",4841.34326
"2017-02-04","2017","02",5,"Sa",6,,4.43625,6.4833333333333,84.708333333333,0,0.5,62,"Sport holiday",9949.23022
"2017-02-05","2017","02",5,"So",7,,2.9225,2.9566666666667,76.875,0,9.4,16,"Sport holiday",6507.07975
"2017-02-06","2017","02",6,"Mo",1,,3.5504166666667,2.94875,89.75,0,2.3,0,"Sport holiday",3115.47328
"2017-02-07","2017","02",6,"Di",2,,2.6520833333333,2.0358333333333,82.916666666667,0,7,175,"Sport holiday",3622.27555
"2017-02-08","2017","02",6,"Mi",3,,3.8370833333333,3.1341666666667,91.5,0,4.1,0,"Sport holiday",4037.9567
"2017-02-09","2017","02",6,"Do",4,,0.55916666666667,3.8633333333333,86.75,0,0,239,"Sport holiday",5248.01217
"2017-02-10","2017","02",6,"Fr",5,,2.8154166666667,1.6404166666667,78.666666666667,0,0,58,"Sport holiday",7799.23755
"2017-02-11","2017","02",6,"Sa",6,,4.0354166666667,1.73875,63.125,0,0,259,"Sport holiday",9937.30966
"2017-02-12","2017","02",6,"So",7,,4.9241666666667,2.2258333333333,78.833333333333,0,0,399,,11139.26681
"2017-02-13","2017","02",7,"Mo",1,,3.5195833333333,4.6375,86.708333333333,0,0,448,,3359.86181
"2017-02-14","2017","02",7,"Di",2,"Valentine´s Day",6.5725,1.1025,75.791666666667,0,0,598,,10630.83162
"2017-02-15","2017","02",7,"Mi",3,,8.1266666666667,2.0225,68.333333333333,0,0,608,,4758.87618
"2017-02-16","2017","02",7,"Do",4,,8.0733333333333,1.9479166666667,63.958333333333,0,0,602,,5843.81276
"2017-02-17","2017","02",7,"Fr",5,,6,3.1970833333333,87.583333333333,0,8.7,0,,7414.8541
"2017-02-18","2017","02",7,"Sa",6,,4.5679166666667,2.6725,80.25,0,0,571,,9866.67563
"2017-02-19","2017","02",7,"So",7,,5.4333333333333,2.9366666666667,65.791666666667,0,0,551,,10929.0554
"2017-02-20","2017","02",8,"Mo",1,,6.3595833333333,4.7054166666667,75.208333333333,0,0,195,,4179.30632
"2017-02-21","2017","02",8,"Di",2,,9.1279166666667,7.17,82.166666666667,0,1.2,57,,4226.9116
"2017-02-22","2017","02",8,"Mi",3,,8.82,7.0125,82.208333333333,0,0,563,,3558.52753
"2017-02-23","2017","02",8,"Do",4,,9.6229166666667,7.0904166666667,65.833333333333,0,0.1,436,,8596.1613
"2017-02-24","2017","02",8,"Fr",5,,4.5029166666667,5.4325,82.791666666667,1,4.7,0,,6310.22768
"2017-02-25","2017","02",8,"Sa",6,,3.7308333333333,1.7408333333333,75,0,0,414,,10843.18677
"2017-02-26","2017","02",8,"So",7,,7.30625,3.78,62.25,0,0,22,,14385.84974
"2017-02-27","2017","02",9,"Mo",1,,7.96,3.2754166666667,64.416666666667,0,0,644,,6118.09656
"2017-02-28","2017","02",9,"Di",2,,7.0516666666667,11.175833333333,77.041666666667,0,2.2,205,,1992.36114
"2017-03-01","2017","03",9,"Mi",3,,4.8508333333333,13.977083333333,76.75,0,0.3,130,,4335.4711
"2017-03-02","2017","03",9,"Do",4,,7.3083333333333,7.8258333333333,74.25,0,2.8,437,,5598.18077
"2017-03-03","2017","03",9,"Fr",5,,7.5441666666667,2.1166666666667,53.208333333333,0,0,85,,8075.46394
"2017-03-04","2017","03",9,"Sa",6,,9.4675,4.8208333333333,55.416666666667,0,0,171,,11155.60954
"2017-03-05","2017","03",9,"So",7,,5.2133333333333,7.7779166666667,78.333333333333,0,3.4,333,,13052.47184
"2017-03-06","2017","03",10,"Mo",1,,3.5491666666667,6.5566666666667,89.291666666667,0,14.6,6,,2405.55558
"2017-03-07","2017","03",10,"Di",2,,4.0683333333333,7.8091666666667,83.25,0,4.2,89,,2762.50003
"2017-03-08","2017","03",10,"Mi",3,,5.0158333333333,4.58375,75.416666666667,0,0.4,104,,3297.41441
"2017-03-09","2017","03",10,"Do",4,,8.6395833333333,7.1995833333333,91.583333333333,0,18.2,0,,3035.14589
"2017-03-10","2017","03",10,"Fr",5,,7.4733333333333,1.98625,75.583333333333,0,0,415,,7837.18927
"2017-03-11","2017","03",10,"Sa",6,,7.8791666666667,1.605,57.291666666667,0,0,585,,13268.32368
"2017-03-12","2017","03",10,"So",7,,9.36125,1.5933333333333,66,0,0,150,,17950.68993
"2017-03-13","2017","03",11,"Mo",1,,6.3945833333333,1.6875,75.541666666667,0,0,639,,6994.00716
"2017-03-14","2017","03",11,"Di",2,,8.9995833333333,1.20125,68.916666666667,0,0,376,,7162.28175
"2017-03-15","2017","03",11,"Mi",3,,10.13375,1.8495833333333,64.833333333333,0,0,671,,6689.2069
"2017-03-16","2017","03",11,"Do",4,,9.9558333333333,1.78625,79.458333333333,0,0,500,,5956.17587
"2017-03-17","2017","03",11,"Fr",5,,11.359166666667,5.37125,76.083333333333,0,0,587,,12723.92382
"2017-03-18","2017","03",11,"Sa",6,,8.4279166666667,8.7933333333333,85.333333333333,0,6.2,0,,9496.04932
"2017-03-19","2017","03",11,"So",7,,11.29625,7.36375,84.041666666667,0,2,59,,11425.42123
"2017-03-20","2017","03",12,"Mo",1,,11.47625,3.40625,80.833333333333,0,0,345,,4757.77869
"2017-03-21","2017","03",12,"Di",2,,8.4795833333333,4.0241666666667,84.083333333333,0,2.5,0,,4533.27781
"2017-03-22","2017","03",12,"Mi",3,,7.62875,2.65875,85.666666666667,0,4.4,88,,5225.82058
"2017-03-23","2017","03",12,"Do",4,,10.289166666667,3.5104166666667,73.833333333333,0,4.4,710,,5252.94486
"2017-03-24","2017","03",12,"Fr",5,,11.047083333333,3.0883333333333,81.625,0,0,255,,8577.20455
"2017-03-25","2017","03",12,"Sa",6,,9.9895833333333,6.3816666666667,84,0,0,464,,12146.90176
"2017-03-26","2017","03",12,"So",7,,7.7308695652174,3.3408695652174,81.260869565217,0,0,77,,10542.18496
"2017-03-27","2017","03",13,"Mo",1,,8.8583333333333,1.3325,74.708333333333,0,0,671,,7795.35763
"2017-03-28","2017","03",13,"Di",2,,11.652083333333,2.4354166666667,68.666666666667,0,0,716,,7846.95068
"2017-03-29","2017","03",13,"Mi",3,,12.919583333333,1.2558333333333,68.708333333333,0,0,621,,9728.81025
"2017-03-30","2017","03",13,"Do",4,,13.272916666667,1.8283333333333,69.333333333333,0,0,699,,11254.22265
"2017-03-31","2017","03",13,"Fr",5,,14.675,2.0558333333333,63.083333333333,0,0,729,,15926.10051
"2017-04-01","2017","04",13,"Sa",6,,11.564583333333,3.1266666666667,71.375,0,0.1,147,,15929.82037
"2017-04-02","2017","04",13,"So",7,,10.80375,2.7529166666667,85.583333333333,0,3.2,89,,14472.81953
"2017-04-03","2017","04",14,"Mo",1,,12.18625,2.3070833333333,83.75,0,0,214,,5151.7073
"2017-04-04","2017","04",14,"Di",2,,10.679166666667,1.2045833333333,81.375,0,8.9,74,,10720.47325
"2017-04-05","2017","04",14,"Mi",3,,9.48375,1.84125,78.041666666667,0,1.9,141,,6784.80852
"2017-04-06","2017","04",14,"Do",4,,7.96375,2.9691666666667,76.708333333333,0,0.7,196,,8159.45418
"2017-04-07","2017","04",14,"Fr",5,,9.0329166666667,1.185,71.375,0,0,793,,14841.28119
"2017-04-08","2017","04",14,"Sa",6,,11.935416666667,1.5008333333333,77.666666666667,0,0,676,"Spring time holidays",21608.33693
"2017-04-09","2017","04",14,"So",7,"Palm Sunday",14.787916666667,1.5620833333333,71.291666666667,0,0,787,"Spring time holidays",25096.11296
"2017-04-10","2017","04",15,"Mo",1,,14.865,4.4929166666667,66.625,0,0.5,720,"Spring time holidays",15201.30074
"2017-04-11","2017","04",15,"Di",2,,10.26375,2.7066666666667,83.791666666667,0,3.3,0,"Spring time holidays",6912.08333
"2017-04-12","2017","04",15,"Mi",3,,10.673333333333,2.1766666666667,78.333333333333,0,0,619,"Spring time holidays",14558.25635
"2017-04-13","2017","04",15,"Do",4,,11.15625,4.73125,73.833333333333,0,0,415,"Spring time holidays",9766.4679
"2017-04-14","2017","04",15,"Fr",5,"Good Friday",10.974166666667,1.7591666666667,77.375,0,0,183,"Spring time holidays",24148.58919
"2017-04-15","2017","04",15,"Sa",6,,10.177083333333,3.8979166666667,87.291666666667,0,6.8,0,"Spring time holidays",9205.66982
"2017-04-16","2017","04",15,"So",7,"Easter",8.5341666666667,5.6654166666667,81.75,0,1.8,196,"Spring time holidays",13153.651
"2017-04-17","2017","04",16,"Mo",1,"Easter Monday",7.9854166666667,5.70875,83.916666666667,0,3.4,0,"Spring time holidays",17168.5865
"2017-04-18","2017","04",16,"Di",2,,4.06875,3.2520833333333,72.583333333333,1,2.4,149,"Spring time holidays",5244.59666
"2017-04-19","2017","04",16,"Mi",3,,1.81125,5.8933333333333,77.916666666667,0,5.9,89,"Spring time holidays",4246.643
"2017-04-20","2017","04",16,"Do",4,,1.5245833333333,4.9508333333333,67.583333333333,0,0,654,"Spring time holidays",5787.95023
"2017-04-21","2017","04",16,"Fr",5,,5.7916666666667,1.8283333333333,46,0,0,838,"Spring time holidays",11012.35724
"2017-04-22","2017","04",16,"Sa",6,,9.2045833333333,3.6095833333333,63.458333333333,0,0.4,435,"Spring time holidays",13835.15261
"2017-04-23","2017","04",16,"So",7,,8.2070833333333,2.1891666666667,77.125,0,1.2,189,,18422.57891
"2017-04-24","2017","04",17,"Mo",1,,8.9133333333333,2.2633333333333,72.25,0,0,824,,14767.38777
"2017-04-25","2017","04",17,"Di",2,,9.6833333333333,5.0920833333333,83.125,0,23.1,71,,3762.22223
"2017-04-26","2017","04",17,"Mi",3,,3.4625,3.9745833333333,90.833333333333,1,21.9,0,,5176.99272
"2017-04-27","2017","04",17,"Do",4,,5.3233333333333,2.8754166666667,86.583333333333,0,8.5,0,,4182.0587
"2017-04-28","2017","04",17,"Fr",5,,4.4758333333333,4.9229166666667,86.75,0,9.2,106,,6564.16922
"2017-04-29","2017","04",17,"Sa",6,,6.7116666666667,3.2620833333333,67.666666666667,0,0,857,,16358.24205
"2017-04-30","2017","04",17,"So",7,,9.8804166666667,2.73375,57.333333333333,0,0,703,,21272.57525
"2017-05-01","2017","05",18,"Mo",1,,6.3675,4.7829166666667,81.458333333333,0,5.6,0,,6269.06781
"2017-05-02","2017","05",18,"Di",2,,7.9741666666667,3.13,73.833333333333,0,1.9,306,,5827.49375
"2017-05-03","2017","05",18,"Mi",3,,8.9270833333333,2.3804166666667,79.625,0,2.5,250,,6262.34198
"2017-05-04","2017","05",18,"Do",4,,8.9695833333333,2.4579166666667,79.583333333333,0,3.9,38,,4298.73035
"2017-05-05","2017","05",18,"Fr",5,,11.116666666667,3.0783333333333,78.291666666667,0,0.1,656,,15817.62134
"2017-05-06","2017","05",18,"Sa",6,,11.13,4.1704166666667,81.541666666667,0,19.6,97,,10795.3577
"2017-05-07","2017","05",18,"So",7,,10.996666666667,6.95,90.083333333333,0,11.2,67,,11124.82745
"2017-05-08","2017","05",19,"Mo",1,,10.2625,5.0454166666667,86.583333333333,0,8,0,,3610.27772
"2017-05-09","2017","05",19,"Di",2,,8.7675,3.1229166666667,78.458333333333,0,1,79,,6267.22358
"2017-05-10","2017","05",19,"Mi",3,,10.896666666667,1.2541666666667,72.25,0,0,853,,15546.84607
"2017-05-11","2017","05",19,"Do",4,,14.405416666667,3.1891666666667,75.666666666667,0,0,78,,6958.74849
"2017-05-12","2017","05",19,"Fr",5,,14.200833333333,4.055,78,0,4.3,147,,11084.22004
"2017-05-13","2017","05",19,"Sa",6,,14.445833333333,3.84625,77.916666666667,0,1.7,298,,18000.25239
"2017-05-14","2017","05",19,"So",7,"Mother´s Day",13.85125,1.485,85.708333333333,0,2.9,137,,22483.18136
"2017-05-15","2017","05",20,"Mo",1,,14.292916666667,1.48625,74.541666666667,0,0,767,,7133.97204
"2017-05-16","2017","05",20,"Di",2,,16.045833333333,2.2795833333333,73.041666666667,0,0,843,,15054.59027
"2017-05-17","2017","05",20,"Mi",3,,18.3775,0.89041666666667,74.208333333333,0,0,895,,16929.51449
"2017-05-18","2017","05",20,"Do",4,,17.723333333333,3.1041666666667,74.958333333333,0,0,69,,8164.07415
"2017-05-19","2017","05",20,"Fr",5,,10.387083333333,5.0283333333333,88.5,0,4.6,71,,6840.00901
"2017-05-20","2017","05",20,"Sa",6,,9.6283333333333,2.1920833333333,76.583333333333,0,0.1,576,,12590.64133
"2017-05-21","2017","05",20,"So",7,,13.3475,4.0441666666667,73.375,0,0,779,,23335.86111
"2017-05-22","2017","05",21,"Mo",1,,16.05,1.14125,76.208333333333,0,0,672,,13446.91473
"2017-05-23","2017","05",21,"Di",2,,17.804166666667,4.1683333333333,70.25,0,1.3,480,,13184.21888
"2017-05-24","2017","05",21,"Mi",3,,17.1675,1.6283333333333,78,0,0.6,482,,18223.00837
"2017-05-25","2017","05",21,"Do",4,"Ascension Day",16.58375,2.9441666666667,75.375,0,0,775,"Ascension Day",30432.39523
"2017-05-26","2017","05",21,"Fr",5,,15.875416666667,4.3691666666667,76.875,0,0,862,"Ascension Day",23066.64159
"2017-05-27","2017","05",21,"Sa",6,,18.898333333333,0.99041666666667,77.541666666667,0,0,834,"Ascension Day",23976.73814
"2017-05-28","2017","05",21,"So",7,,21.914166666667,1.3341666666667,65.541666666667,0,0,-144,,22886.22388
"2017-05-29","2017","05",22,"Mo",1,,21.975833333333,2.2854166666667,65.291666666667,0,0.1,828,,14774.81624
"2017-05-30","2017","05",22,"Di",2,,20.45125,3.515,75.083333333333,0,1.6,178,,13308.54079
"2017-05-31","2017","05",22,"Mi",3,,18.81375,1.64625,83.625,0,3.2,368,,11359.36146
"2017-06-01","2017","06",22,"Do",4,,18.705,1.21625,81.416666666667,0,1.3,393,,13816.12439
"2017-06-02","2017","06",22,"Fr",5,,19.087083333333,1.3529166666667,77.166666666667,0,0,379,,16956.81894
"2017-06-03","2017","06",22,"Sa",6,,19.292083333333,1.6475,79.5,0,0.4,483,,22498.46897
"2017-06-04","2017","06",22,"So",7,"Whitsun",16.081666666667,3.9666666666667,83.375,0,6,391,,21264.38527
"2017-06-05","2017","06",23,"Mo",1,"Whit Monday",13.904166666667,1.4233333333333,90.041666666667,0,1.9,115,"Whit Monday",15984.8422
"2017-06-06","2017","06",23,"Di",2,,13.87125,5.0975,81.25,0,5,468,,6939.35956
"2017-06-07","2017","06",23,"Mi",3,,11.877916666667,6.0516666666667,69,0,0,876,,9872.57952
"2017-06-08","2017","06",23,"Do",4,,15.185833333333,1.65375,62.541666666667,0,0,824,,15064.71064
"2017-06-09","2017","06",23,"Fr",5,,17.757083333333,3.58,70.333333333333,0,0.2,286,,14541.62779
"2017-06-10","2017","06",23,"Sa",6,,18.731666666667,1.65375,77.583333333333,0,0.6,588,,22503.33599
"2017-06-11","2017","06",23,"So",7,,20.881666666667,1.5808333333333,73.166666666667,0,0,818,,23959.10529
"2017-06-12","2017","06",24,"Mo",1,,20.84125,3.955,79.041666666667,0,2,398,,10340.10792
"2017-06-13","2017","06",24,"Di",2,,19.5475,1.86875,79.333333333333,0,0,503,,18796.24373
"2017-06-14","2017","06",24,"Mi",3,,19.825833333333,2.0225,83.75,0,1.2,315,,14515.0664
"2017-06-15","2017","06",24,"Do",4,"Corpus Christi",21.8175,2.94,75.791666666667,0,2.3,649,,19681.30302
"2017-06-16","2017","06",24,"Fr",5,,18.94375,5.0241666666667,76.708333333333,0,0.4,528,,21452.53144
"2017-06-17","2017","06",24,"Sa",6,,16.835416666667,1.9879166666667,75.458333333333,0,0,680,,21027.97217
"2017-06-18","2017","06",24,"So",7,,17.325416666667,4.5970833333333,76.541666666667,0,0,882,,25496.56137
"2017-06-19","2017","06",25,"Mo",1,,20.321666666667,1.6958333333333,77.166666666667,0,0,909,,13987.09545
"2017-06-20","2017","06",25,"Di",2,,23.3,3.96875,67.291666666667,0,0,924,,15411.07246
"2017-06-21","2017","06",25,"Mi",3,,24.195833333333,1.77,65.958333333333,0,0,887,,17123.36024
"2017-06-22","2017","06",25,"Do",4,,24.825416666667,2.95,67.208333333333,0,1.8,864,,17961.72044
"2017-06-23","2017","06",25,"Fr",5,,23.150416666667,4.7770833333333,75.416666666667,0,0.4,538,,18433.63601
"2017-06-24","2017","06",25,"Sa",6,,20.737916666667,2.1120833333333,82.666666666667,0,0.1,520,,22163.00081
"2017-06-25","2017","06",25,"So",7,,19.106666666667,2.8925,78.958333333333,0,2.6,545,,23983.02882
"2017-06-26","2017","06",26,"Mo",1,,20.934166666667,1.66875,73.583333333333,0,1.3,582,,14384.22622
"2017-06-27","2017","06",26,"Di",2,,22.257083333333,1.6458333333333,71.875,0,0.8,792,,14801.06678
"2017-06-28","2017","06",26,"Mi",3,,17.777916666667,3.0420833333333,81.791666666667,0,5.9,49,,10905.92503
"2017-06-29","2017","06",26,"Do",4,,15.265833333333,6.0170833333333,80.166666666667,0,3.2,342,,12432.61563
"2017-06-30","2017","06",26,"Fr",5,,14.866666666667,5.2295833333333,69.375,0,0.4,835,,15644.96064
"2017-07-01","2017","07",26,"Sa",6,,14.229583333333,6.0816666666667,79.5,0,3.7,523,,19196.73961
"2017-07-02","2017","07",26,"So",7,,14.12875,4.53875,90.583333333333,0,8.6,127,,14364.48503
"2017-07-03","2017","07",27,"Mo",1,,16.484166666667,1.8791666666667,79.541666666667,0,1.7,689,,11083.97255
"2017-07-04","2017","07",27,"Di",2,,19.398333333333,1.2745833333333,71.125,0,0,902,,17605.27446
"2017-07-05","2017","07",27,"Mi",3,,21.82875,1.4883333333333,69.541666666667,0,0,930,,20032.79175
"2017-07-06","2017","07",27,"Do",4,,23.16625,1.4591666666667,62.416666666667,0,0,923,,20496.84819
"2017-07-07","2017","07",27,"Fr",5,,23.635,5.0225,62.791666666667,0,0.5,809,,18032.28376
"2017-07-08","2017","07",27,"Sa",6,,23.685416666667,2.7841666666667,70.916666666667,0,0.6,808,"Summer holidays",15172.60255
"2017-07-09","2017","07",27,"So",7,,22.471666666667,3.5570833333333,74.791666666667,0,0.5,17,"Summer holidays",16915.23469
"2017-07-10","2017","07",28,"Mo",1,,19.29375,4.9158333333333,85.041666666667,0,7.9,328,"Summer holidays",10456.19119
"2017-07-11","2017","07",28,"Di",2,,17.597916666667,2.4366666666667,84.791666666667,0,4.4,205,"Summer holidays",13905.12626
"2017-07-12","2017","07",28,"Mi",3,,18.665416666667,5.31625,79.25,0,2.2,409,"Summer holidays",15313.03506
"2017-07-13","2017","07",28,"Do",4,,17.13875,2.4716666666667,83.375,0,1.6,414,"Summer holidays",19208.77846
"2017-07-14","2017","07",28,"Fr",5,,16.95125,3.2358333333333,83.791666666667,0,6.6,311,"Summer holidays",18028.65263
"2017-07-15","2017","07",28,"Sa",6,,15.4825,2.7616666666667,76.708333333333,0,0,512,"Summer holidays",20557.01077
"2017-07-16","2017","07",28,"So",7,,17.28,1.4029166666667,70.25,0,0,926,"Summer holidays",27799.849
"2017-07-17","2017","07",29,"Mo",1,,20.36625,1.2820833333333,70.375,0,0,914,"Summer holidays",16159.56507
"2017-07-18","2017","07",29,"Di",2,,22.665416666667,0.90083333333333,72.208333333333,0,0.7,733,"Summer holidays",18899.50402
"2017-07-19","2017","07",29,"Mi",3,,23.89125,1.6075,67.333333333333,0,0.7,635,"Summer holidays",17994.44367
"2017-07-20","2017","07",29,"Do",4,,20.89125,3.1195833333333,72.833333333333,0,1.7,380,"Summer holidays",14970.45021
"2017-07-21","2017","07",29,"Fr",5,,20.611666666667,1.8804166666667,81.333333333333,0,1.2,510,"Summer holidays",16410.14005
"2017-07-22","2017","07",29,"Sa",6,,21.164166666667,1.8991666666667,74.25,0,0.1,492,"Summer holidays",18565.33079
"2017-07-23","2017","07",29,"So",7,,18.766666666667,2.8570833333333,80.166666666667,0,6.1,331,"Summer holidays",22290.17858
"2017-07-24","2017","07",30,"Mo",1,,15.59,4.48125,83.041666666667,0,8.1,124,"Summer holidays",7956.48237
"2017-07-25","2017","07",30,"Di",2,,12.948333333333,5.6620833333333,88.375,0,8.1,40,"Summer holidays",10151.90517
"2017-07-26","2017","07",30,"Mi",3,,15.170833333333,6.12375,80.166666666667,0,2.6,348,"Summer holidays",10625.78768
"2017-07-27","2017","07",30,"Do",4,,16.6575,3.68125,75.083333333333,0,3.2,2,"Summer holidays",13695.44482
"2017-07-28","2017","07",30,"Fr",5,,19.316666666667,3.7229166666667,76.666666666667,0,0.1,568,"Summer holidays",12298.02995
"2017-07-29","2017","07",30,"Sa",6,,21.302083333333,1.2241666666667,71.25,0,0,605,"Summer holidays",22187.54253
"2017-07-30","2017","07",30,"So",7,,23.5575,2.7754166666667,64.833333333333,0,4.2,825,"Summer holidays",27283.69485
"2017-07-31","2017","07",31,"Mo",1,,23.816666666667,2.8091666666667,73,0,0,713,"Summer holidays",19652.48525
"2017-08-01","2017","08",31,"Di",2,"Swiss National Holiday",25.005833333333,2.3279166666667,64.208333333333,0,7.4,724,"Summer holidays",20601.96073
"2017-08-02","2017","08",31,"Mi",3,,24.757916666667,2.31875,71.333333333333,0,2,820,"Summer holidays",15867.7055
"2017-08-03","2017","08",31,"Do",4,,25.9875,3.3166666666667,62.916666666667,0,0,780,"Summer holidays",17893.00051
"2017-08-04","2017","08",31,"Fr",5,,22.891666666667,2.7025,75.708333333333,0,0,421,"Summer holidays",18932.3426
"2017-08-05","2017","08",31,"Sa",6,,21.87875,2.88875,72.166666666667,0,0.8,528,"Summer holidays",21789.64203
"2017-08-06","2017","08",31,"So",7,,17.037083333333,3.11,82.541666666667,0,0.1,230,"Summer holidays",17246.67797
"2017-08-07","2017","08",32,"Mo",1,,17.77,1.7795833333333,80.083333333333,0,0,582,"Summer holidays",21356.29394
"2017-08-08","2017","08",32,"Di",2,,19.474583333333,2.0370833333333,79.041666666667,0,13.8,362,"Summer holidays",12225.91044
"2017-08-09","2017","08",32,"Mi",3,,16.34125,2.2041666666667,87.166666666667,0,11.8,0,"Summer holidays",13318.38035
"2017-08-10","2017","08",32,"Do",4,,12.082083333333,3.49375,92.666666666667,0,28.5,50,"Summer holidays",7367.83162
"2017-08-11","2017","08",32,"Fr",5,,11.332083333333,4.6045833333333,92.541666666667,0,29.5,0,"Summer holidays",10533.76331
"2017-08-12","2017","08",32,"Sa",6,,15.196666666667,5.3083333333333,76.958333333333,0,1.3,328,"Summer holidays",12675.90064
"2017-08-13","2017","08",32,"So",7,,17.509583333333,2.2329166666667,76.375,0,1.7,474,,22731.40757
"2017-08-14","2017","08",33,"Mo",1,,20.029166666667,1.1820833333333,77.833333333333,0,0,385,,19495.90272
"2017-08-15","2017","08",33,"Di",2,,22.9175,2.2991666666667,61.875,0,0,744,,24468.59417
"2017-08-16","2017","08",33,"Mi",3,,21.314583333333,1.4575,80.75,0,0.7,639,,14199.22345
"2017-08-17","2017","08",33,"Do",4,,21.778333333333,1.3458333333333,75.333333333333,0,0,786,,16865.22571
"2017-08-18","2017","08",33,"Fr",5,,21.275416666667,3.3941666666667,76.25,0,8.2,614,,14115.41727
"2017-08-19","2017","08",33,"Sa",6,,16.65875,2.4904166666667,80.375,0,1.5,279,,15954.45174
"2017-08-20","2017","08",33,"So",7,,15.74375,1.2870833333333,68,0,0,518,,24108.04759
"2017-08-21","2017","08",34,"Mo",1,,15.431666666667,1.2454166666667,70.166666666667,0,0,469,,10190.24468
"2017-08-22","2017","08",34,"Di",2,,18.127916666667,1.1841666666667,70.416666666667,0,0,832,,17354.145
"2017-08-23","2017","08",34,"Mi",3,,21.500416666667,2.1133333333333,68.25,0,0,834,,19049.71133
"2017-08-24","2017","08",34,"Do",4,,22.075833333333,2.53,71.75,0,1.7,540,,14722.02394
"2017-08-25","2017","08",34,"Fr",5,,23.5225,1.9904166666667,65.125,0,0,823,,20775.07568
"2017-08-26","2017","08",34,"Sa",6,,23.373333333333,2.5891666666667,63.291666666667,0,0,757,,19729.65846
"2017-08-27","2017","08",34,"So",7,,23.294166666667,2.9658333333333,62.208333333333,0,0.8,467,,21154.68287
